Domain,Error Count,Warning Count,Error Details[0],Warning Details[0]
gdl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
genxe.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
getfast.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
getemi.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gepcoonlinebills.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
getnow.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gcwkotsultan.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
getit.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ghurkitrust.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ggcclayyah.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ggcfatehpur.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ghousiafoods.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gharplans.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
giftlee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gismaps.pulse.gop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gfgacademy.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gitlab.hostober.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gfts.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gift.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gettech.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
giftoo.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
giccl.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
giantgroupjobs.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
git.convergence.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
givelife.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
giu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
glaxydollars.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
glassified.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
globalcomputers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gointernet.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gng.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
globalhelpline.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gmae.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
glowglamour.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gmsolutions.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
goldstarjewellers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
goto.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gourmetfoods.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
gotest.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gomovies.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
globalpmc.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
graph.cubexs.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
grandtel.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gpgcm.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
grandmarketing.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gracevalley.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
governmentjob.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
goole.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gradeonemart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
grandenclave.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
graviton.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greenconcepts.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greencountry.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greatfuture.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gnss.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
globalgums.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greenworks.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greenpost.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greenworldtravel.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greyapple.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greentechsolutions.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
greenhorizon.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gscwu.edu.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
groundzero.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gts.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gsi.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gtspunjab.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gujranwala.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
guardiansacademy.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gulfelectronics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gtech.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gulshanfabrics.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gundogclub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gurus.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
guntrader.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
habibschools.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hal.namal.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
habibianalumni.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hadielectronics.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hafizsajjadmotors.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
haleem.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hadesignstudio.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hamdardislamicus.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
haleemghar.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hakimienterprise.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hairtransplant.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hajjumrah.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hajvery.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hands.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hafzan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hamdard.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hamid.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
harcheez.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
haramainmart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
haqeeqat.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
haval.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hazapp.ztree.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
havelyn.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hcipl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
healthkp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hbs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
headstart.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
helloworld.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hesco.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
herbiotics.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
helium.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
heavenlybites.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
heard.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hdrf.afcopakistan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
healthnest.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hbglobal.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hecresults.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hgmarkets.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hico.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hhs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hf-store.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
helpdesk.solutionspk.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
himmelpharma.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hecgovt.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
himspeshawar.edu.pk,0,1,,w_ext_subject_key_identifier_missing_sub_cert
hitecuni.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hilalfoods.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hi.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hiring.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hiast.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hmckp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hhm.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
highlandhouse.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hiramills.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hive.bcp.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hisoft.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hatech.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hmicm.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hnl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hol.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hivemetrics.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
homepride.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hoechst.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hns.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
homegadgets.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
homenet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
homemadefood.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
homely.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
homez.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hntextiles.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hondazone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
homechef.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hondapower.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hopehosting.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hondacarwan.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hostel.quest.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
host.powerhouse.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hosting.cloudcode.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
host.dedicatedservers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
host.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
host.teachopedia.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hostpro.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hostinghive.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hr.must.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hostingsolutions.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
host.easypaisaacademy.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hosted.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hostvila.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
houseofrouge.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hrconnect.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hostcrap.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
humkinar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
humnews.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hsa.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
https.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
humanappeal.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hru.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hunarmandpunjab.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hzco.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
hwf.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
icasiostore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ibp.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ice.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
icci.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ibucket.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
icatch.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iconsult.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iblue.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idc.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idealweb.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idp.bahria.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idp.hec.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idealsmiledentistry.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idp2.pern.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idam-pp.metro.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iefr.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idreamstravel.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ifs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iescobill.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iescobillonline.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idealjobs.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
identity.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
idealife.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iel.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iep.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ihsaninstitute.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ihost.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ihosting.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iin.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iil.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iisat.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ikantelemails.ikan.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imam.labcloud.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ijc.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iisol.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ilmauniversity.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imcbh9.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ikanemails.ikan.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imedia.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imch.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imarriage.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imdcollege.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imch.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imtiaz.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
indus.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imep.rasco.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ims.iuss.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
imranpanther2.tune.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
incomesolution.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
infoisinfo.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
indus.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ingcotool.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
inbox.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
infopakistan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
inp.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
inkfactory.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
innidata.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
inform.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
insight.totalnutrition.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
innerwear.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ingenieros.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
insurancebazaar.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
inspirationschool.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
insta.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
insaftv.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
interior.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
instapro2.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
inv.ebone.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
intermediate.lcwu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
internal.udhaar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
instinct.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
instafixpakistan.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
inu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
interia.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
invoke.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
internetpackages.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
invest.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iobm.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iqra.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
investify.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iotsautomation.com.cns.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
islamabadclub.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
isbei.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
irsa.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
irfansports.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ips.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iphones.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ipm.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
isb.suit.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
irfantraders.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
isp.bellacom.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
isp.dreamnet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
issb.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
islamworld.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ismailindustries.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
islamabadrentacar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
horizon.ucp.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ittehad.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
itlc.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
itechnica.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iulms.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iulms.iuk.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iulms.iunc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
itspay.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
itplaza.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
itinternational.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ittown.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iriscommunications.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
itpalacehub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ivs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ivr.chasevalue.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iwood.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jamaat.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
iweb.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jamapunji.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ivycms.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jazzesl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
isthebest.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jaga.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jazztunes.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jazzgameworld.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
japanstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jazzparho.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jellyfin.kinnaird.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jewel.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jers.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jetx.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jethost.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jivuu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jobs.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jewellery.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jobster.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jobify.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jobscentre.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jpma.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jpad.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
joyland.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jubilee.eaudit.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
journals.ug.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jamaatfsd.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kamaliakhaddar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jpoa.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
js.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kaisz.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
jsmu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kalee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kac.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
k.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kapok.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
karachipolice.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
karachielectronics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kandns.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kamizy.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
karachipansar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kamranrealestate.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
justhunters.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
karsaz.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kasbit.edu.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
karobari.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kashmirurdu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kashmirenglish.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kausar.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kfueit.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kfpprogram.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
keduplicatebill.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kausar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kemu.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ketifa.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kfm.kausar.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
khi-firewall.trax.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
khalifabakers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kharianpigeons.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
khasmart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
kibana-new.udhaar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
